"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","model"
0.146551724137931,0.438202247191011,0.0188888888888889,0.0866666666666667,0.99,1,-0.072543713745521,0.194469049468935,0.88,1000,100,"shared","25","deseq2_pb"
0.384105960264901,0.584415584415584,0.0644444444444444,0.15,0.93,0.96,-0.197191037958322,0.315675968962032,0.64,1000,100,"shared","26","dream_blind"
0.384105960264901,0.567567567567568,0.0644444444444444,0.14,0.93,0.96,-0.204522229292618,0.316994444959857,0.63,1000,100,"shared","26","dream_napari"
0.384105960264901,0.567567567567568,0.0644444444444444,0.14,0.93,0.96,-0.204522229292618,0.316994444959857,0.63,1000,100,"shared","26","dream_quint"
0.870925684485007,0.885189437428243,0.742222222222222,0.856666666666667,0.99,1,-0.0808668545639662,0.191081147950244,NA,1000,100,"shared","26","seurat_blind"
0.871761658031088,0.886492622020431,0.747777777777778,0.867777777777778,0.99,1,-0.0808668545639662,0.191081147950244,NA,1000,100,"shared","26","seurat_napari"
0.871761658031088,0.886492622020431,0.747777777777778,0.867777777777778,0.99,1,-0.0808668545639662,0.191081147950244,NA,1000,100,"shared","26","seurat_quint"
0.868700265251989,0.884659746251442,0.727777777777778,0.852222222222222,0.99,1,-0.0808668545639662,0.191081147950244,NA,1000,100,"shared","26","wilcoxon"
0.175,0.456521739130435,0.0233333333333333,0.0933333333333333,0.99,1,-0.0678694166244642,0.184630868018324,0.9,1000,100,"shared","26","deseq2_pb"
0.345323741007194,0.592436974789916,0.0533333333333333,0.156666666666667,0.91,0.97,-0.200634863570837,0.35559971208499,0.58,1000,100,"shared","27","dream_blind"
0.335766423357664,0.586206896551724,0.0511111111111111,0.151111111111111,0.91,0.96,-0.204592179215603,0.356185137100002,0.58,1000,100,"shared","27","dream_napari"
0.335766423357664,0.586206896551724,0.0511111111111111,0.151111111111111,0.91,0.96,-0.204592179215603,0.356185137100002,0.58,1000,100,"shared","27","dream_quint"
0.871261378413524,0.887627695800227,0.744444444444444,0.868888888888889,0.99,0.99,-0.0826612445579285,0.18017376287368,NA,1000,100,"shared","27","seurat_blind"
0.872093023255814,0.886234357224118,0.75,0.865555555555556,0.99,1,-0.0826612445579285,0.18017376287368,NA,1000,100,"shared","27","seurat_napari"
0.872093023255814,0.886234357224118,0.75,0.865555555555556,0.99,1,-0.0826612445579285,0.18017376287368,NA,1000,100,"shared","27","seurat_quint"
0.867292225201072,0.885549132947977,0.718888888888889,0.851111111111111,0.99,0.99,-0.0826612445579285,0.18017376287368,NA,1000,100,"shared","27","wilcoxon"
0.195121951219512,0.462365591397849,0.0267260579064588,0.0957683741648107,0.99,1,-0.0271240941824283,0.159823019715873,0.91,998,100,"shared","27","deseq2_pb"
0.306569343065693,0.537037037037037,0.0466666666666667,0.128888888888889,0.95,1,-0.232528030788306,0.366711782749469,0.56,1000,100,"shared","28","dream_blind"
0.287878787878788,0.537037037037037,0.0422222222222222,0.128888888888889,0.94,1,-0.242034605858437,0.370439475361292,0.54,1000,100,"shared","28","dream_napari"
0.287878787878788,0.537037037037037,0.0422222222222222,0.128888888888889,0.94,1,-0.242034605858437,0.370439475361292,0.54,1000,100,"shared","28","dream_quint"
0.860724233983287,0.884792626728111,0.686666666666667,0.853333333333333,1,1,-0.0623202640186966,0.172236794817212,NA,1000,100,"shared","28","seurat_blind"
0.863760217983651,0.884792626728111,0.704444444444444,0.853333333333333,1,1,-0.0623202640186966,0.172236794817212,NA,1000,100,"shared","28","seurat_napari"
0.863760217983651,0.884792626728111,0.704444444444444,0.853333333333333,1,1,-0.0623202640186966,0.172236794817212,NA,1000,100,"shared","28","seurat_quint"
0.86130374479889,0.883449883449883,0.69,0.842222222222222,1,1,-0.0623202640186966,0.172236794817212,NA,1000,100,"shared","28","wilcoxon"
0.159663865546218,0.441340782122905,0.0211111111111111,0.0877777777777778,1,1,-0.0927209479056868,0.186400131488798,0.86,1000,100,"shared","28","deseq2_pb"
0.450867052023121,0.6171875,0.0867630700778643,0.175750834260289,0.95,0.98,-0.145659612372498,0.303974659348049,0.67,999,100,"shared","29","dream_blind"
0.454022988505747,0.614173228346457,0.0878754171301446,0.173526140155729,0.95,0.98,-0.150687097154761,0.304428199699192,0.67,999,100,"shared","29","dream_napari"
0.454022988505747,0.614173228346457,0.0878754171301446,0.173526140155729,0.95,0.98,-0.150687097154761,0.304428199699192,0.67,999,100,"shared","29","dream_quint"
0.863945578231292,0.882075471698113,0.705555555555556,0.831111111111111,1,1,-0.0172843013999886,0.180948764418202,NA,1000,100,"shared","29","seurat_blind"
0.86449864498645,0.881376037959668,0.708888888888889,0.825555555555556,1,1,-0.0172843013999886,0.180948764418202,NA,1000,100,"shared","29","seurat_napari"
0.86449864498645,0.881376037959668,0.708888888888889,0.825555555555556,1,1,-0.0172843013999886,0.180948764418202,NA,1000,100,"shared","29","seurat_quint"
0.86013986013986,0.879372738238842,0.683333333333333,0.81,1,1,-0.0172843013999886,0.180948764418202,NA,1000,100,"shared","29","wilcoxon"
0.224806201550388,0.5260663507109,0.032329988851728,0.123745819397993,1,1,-0.0185126872948388,0.181127682213956,0.86,997,100,"shared","29","deseq2_pb"
0.36231884057971,0.569506726457399,0.0555555555555556,0.141111111111111,0.88,0.96,-0.218256487502811,0.379885220396903,0.58,1000,100,"shared","3","dream_blind"
0.366906474820144,0.551401869158878,0.0566666666666667,0.131111111111111,0.88,0.96,-0.218549398500471,0.380163062395053,0.57,1000,100,"shared","3","dream_napari"
0.366906474820144,0.551401869158878,0.0566666666666667,0.131111111111111,0.88,0.96,-0.218549398500471,0.380163062395053,0.57,1000,100,"shared","3","dream_quint"
0.870588235294118,0.884792626728111,0.74,0.853333333333333,0.99,1,-0.0689650574688931,0.193301687946264,NA,1000,100,"shared","3","seurat_blind"
0.871927554980595,0.886234357224118,0.748888888888889,0.865555555555556,0.99,1,-0.0689650574688931,0.193301687946264,NA,1000,100,"shared","3","seurat_napari"
0.871927554980595,0.886234357224118,0.748888888888889,0.865555555555556,0.99,1,-0.0689650574688931,0.193301687946264,NA,1000,100,"shared","3","seurat_quint"
0.867292225201072,0.885321100917431,0.718888888888889,0.857777777777778,0.99,1,-0.0689650574688931,0.193301687946264,NA,1000,100,"shared","3","wilcoxon"
0.195121951219512,0.489795918367347,0.0266666666666667,0.106666666666667,0.99,1,-0.0490445950571008,0.191464762711778,0.85,1000,100,"shared","3","deseq2_pb"
0.397260273972603,0.560538116591928,0.0644444444444444,0.138888888888889,0.88,0.98,-0.21038722368382,0.361953289292459,0.54,1000,100,"shared","30","dream_blind"
0.398648648648649,0.558558558558559,0.0655555555555556,0.137777777777778,0.89,0.98,-0.215448524030086,0.358687730333539,0.55,1000,100,"shared","30","dream_napari"
0.398648648648649,0.558558558558559,0.0655555555555556,0.137777777777778,0.89,0.98,-0.215448524030086,0.358687730333539,0.55,1000,100,"shared","30","dream_quint"
0.867647058823529,0.88545246277205,0.721111111111111,0.858888888888889,0.99,1,-0.150053176598445,0.246808426842457,NA,1000,100,"shared","30","seurat_blind"
0.868525896414343,0.884792626728111,0.726666666666667,0.853333333333333,0.99,1,-0.150053176598445,0.246808426842457,NA,1000,100,"shared","30","seurat_napari"
0.868525896414343,0.884792626728111,0.726666666666667,0.853333333333333,0.99,1,-0.150053176598445,0.246808426842457,NA,1000,100,"shared","30","seurat_quint"
0.863259668508287,0.880668257756563,0.694444444444444,0.82,0.99,1,-0.150053176598445,0.246808426842457,NA,1000,100,"shared","30","wilcoxon"
0.109090909090909,0.421965317919075,0.0133630289532294,0.0812917594654788,0.98,1,-0.0907782794479051,0.215819893864231,0.83,998,100,"shared","30","deseq2_pb"
0.204918032786885,0.543778801843318,0.0277777777777778,0.131111111111111,0.97,0.99,-0.202083240131155,0.336035314540608,0.62,1000,100,"shared","31","dream_blind"
0.198347107438017,0.528571428571429,0.0266666666666667,0.123333333333333,0.97,0.99,-0.200351023661835,0.334045080679284,0.61,1000,100,"shared","31","dream_napari"
0.198347107438017,0.528571428571429,0.0266666666666667,0.123333333333333,0.97,0.99,-0.200351023661835,0.334045080679284,0.61,1000,100,"shared","31","dream_quint"
0.869281045751634,0.886621315192744,0.738888888888889,0.868888888888889,1,1,-0.0957622401214048,0.180253564202791,NA,1000,100,"shared","31","seurat_blind"
0.87029831387808,0.88545246277205,0.745555555555556,0.858888888888889,1,1,-0.0957622401214048,0.180253564202791,NA,1000,100,"shared","31","seurat_napari"
0.87029831387808,0.88545246277205,0.745555555555556,0.858888888888889,1,1,-0.0957622401214048,0.180253564202791,NA,1000,100,"shared","31","seurat_quint"
0.863387978142076,0.883990719257541,0.702222222222222,0.846666666666667,1,1,-0.0957622401214048,0.180253564202791,NA,1000,100,"shared","31","wilcoxon"
0.159663865546218,0.473684210526316,0.0211111111111111,0.1,1,1,-0.055877973972246,0.162894343227565,0.9,1000,100,"shared","31","deseq2_pb"
0.325396825396825,0.541062801932367,0.0455555555555556,0.124444444444444,0.85,0.95,-0.23192472097812,0.378464825046355,0.55,1000,100,"shared","32","dream_blind"
0.333333333333333,0.536585365853659,0.0477777777777778,0.122222222222222,0.86,0.95,-0.229073531652387,0.375230659771392,0.56,1000,100,"shared","32","dream_napari"
0.333333333333333,0.536585365853659,0.0477777777777778,0.122222222222222,0.86,0.95,-0.229073531652387,0.375230659771392,0.56,1000,100,"shared","32","dream_quint"
0.875156054931336,0.888017917133259,0.778888888888889,0.881111111111111,1,1,-0.139805083629597,0.234433957330591,NA,1000,100,"shared","32","seurat_blind"
0.876084262701363,0.888392857142857,0.785555555555556,0.884444444444444,1,1,-0.139805083629597,0.234433957330591,NA,1000,100,"shared","32","seurat_napari"
0.876084262701363,0.888392857142857,0.785555555555556,0.884444444444444,1,1,-0.139805083629597,0.234433957330591,NA,1000,100,"shared","32","seurat_quint"
0.874045801526718,0.887260428410372,0.763333333333333,0.874444444444444,0.99,1,-0.139805083629597,0.234433957330591,NA,1000,100,"shared","32","wilcoxon"
0.193548387096774,0.444444444444444,0.0266666666666667,0.0888888888888889,1,1,-0.0648412339069382,0.200106320783663,0.86,1000,100,"shared","32","deseq2_pb"
0.256,0.526315789473684,0.0355555555555556,0.122222222222222,0.93,0.99,-0.231873291791988,0.3742732932979,0.52,1000,100,"shared","33","dream_blind"
0.225,0.507462686567164,0.03,0.113333333333333,0.93,0.99,-0.237310492437358,0.376060035953715,0.5,1000,100,"shared","33","dream_napari"
0.225,0.507462686567164,0.03,0.113333333333333,0.93,0.99,-0.237310492437358,0.376060035953715,0.5,1000,100,"shared","33","dream_quint"
0.8715953307393,0.8875,0.746666666666667,0.867777777777778,0.99,0.99,-0.0739956540830407,0.285973895119558,NA,1000,100,"shared","33","seurat_blind"
0.871428571428571,0.884792626728111,0.745555555555556,0.853333333333333,0.99,1,-0.0739956540830407,0.285973895119558,NA,1000,100,"shared","33","seurat_napari"
0.871428571428571,0.884792626728111,0.745555555555556,0.853333333333333,0.99,1,-0.0739956540830407,0.285973895119558,NA,1000,100,"shared","33","seurat_quint"
0.869220607661823,0.885017421602787,0.731111111111111,0.846666666666667,0.99,0.99,-0.0739956540830407,0.285973895119558,NA,1000,100,"shared","33","wilcoxon"
0.195121951219512,0.456043956043956,0.0266666666666667,0.0922222222222222,0.99,0.99,-0.0724970372962997,0.37631809075645,0.88,1000,100,"shared","33","deseq2_pb"
0.297709923664122,0.588983050847458,0.0433333333333333,0.154444444444444,0.92,0.97,-0.225871535948764,0.366340409838064,0.54,1000,100,"shared","34","dream_blind"
0.272,0.583690987124464,0.0378619153674833,0.151447661469933,0.91,0.97,-0.223254741094817,0.363915582054563,0.54,998,100,"shared","34","dream_napari"
0.272,0.583690987124464,0.0378619153674833,0.151447661469933,0.91,0.97,-0.223254741094817,0.363915582054563,0.54,998,100,"shared","34","dream_quint"
0.875,0.887892376681614,0.777777777777778,0.88,1,1,-0.11381394364163,0.210469343513222,NA,1000,100,"shared","34","seurat_blind"
0.875156054931336,0.887640449438202,0.778888888888889,0.877777777777778,1,1,-0.11381394364163,0.210469343513222,NA,1000,100,"shared","34","seurat_napari"
0.875156054931336,0.887640449438202,0.778888888888889,0.877777777777778,1,1,-0.11381394364163,0.210469343513222,NA,1000,100,"shared","34","seurat_quint"
0.87515762925599,0.886363636363636,0.771111111111111,0.866666666666667,0.99,1,-0.11381394364163,0.210469343513222,NA,1000,100,"shared","34","wilcoxon"
0.193548387096774,0.481865284974093,0.0266963292547275,0.103448275862069,1,1,-0.0558350862546852,0.187047184677894,0.86,999,100,"shared","34","deseq2_pb"
0.323741007194245,0.569565217391304,0.05,0.145555555555556,0.94,0.99,-0.184774747199478,0.318796481796818,0.59,1000,100,"shared","35","dream_blind"
0.303703703703704,0.567685589519651,0.0455555555555556,0.144444444444444,0.94,0.99,-0.191098159122653,0.319395347694151,0.59,1000,100,"shared","35","dream_napari"
0.303703703703704,0.567685589519651,0.0455555555555556,0.144444444444444,0.94,0.99,-0.191098159122653,0.319395347694151,0.59,1000,100,"shared","35","dream_quint"
0.871261378413524,0.887766554433221,0.744444444444444,0.878888888888889,0.99,1,-0.0980296600105862,0.18968105017324,NA,1000,100,"shared","35","seurat_blind"
0.874365482233503,0.888392857142857,0.765555555555556,0.884444444444444,0.99,1,-0.0980296600105862,0.18968105017324,NA,1000,100,"shared","35","seurat_napari"
0.874365482233503,0.888392857142857,0.765555555555556,0.884444444444444,0.99,1,-0.0980296600105862,0.18968105017324,NA,1000,100,"shared","35","seurat_quint"
0.870249017038008,0.886749716874292,0.737777777777778,0.87,0.99,1,-0.0980296600105862,0.18968105017324,NA,1000,100,"shared","35","wilcoxon"
0.188524590163934,0.489795918367347,0.0255555555555556,0.106666666666667,0.99,1,-0.0105347610266351,0.387317175959967,0.93,1000,100,"shared","35","deseq2_pb"
0.467455621301775,0.609756097560976,0.0878754171301446,0.166852057842047,0.9,0.96,-0.18076598634342,0.324190314788042,0.63,999,100,"shared","36","dream_blind"
0.441717791411043,0.611336032388664,0.0800889877641824,0.167964404894327,0.91,0.96,-0.187937444266783,0.323428229548145,0.63,999,100,"shared","36","dream_napari"
0.441717791411043,0.611336032388664,0.0800889877641824,0.167964404894327,0.91,0.96,-0.187937444266783,0.323428229548145,0.63,999,100,"shared","36","dream_quint"
0.878345498783455,0.888517279821628,0.802222222222222,0.885555555555556,1,1,-0.141520272855749,0.239936240877107,NA,1000,100,"shared","36","seurat_blind"
0.878197320341047,0.889502762430939,0.801111111111111,0.894444444444444,1,1,-0.141520272855749,0.239936240877107,NA,1000,100,"shared","36","seurat_napari"
0.878197320341047,0.889502762430939,0.801111111111111,0.894444444444444,1,1,-0.141520272855749,0.239936240877107,NA,1000,100,"shared","36","seurat_quint"
0.874843554443054,0.887387387387387,0.776666666666667,0.875555555555556,1,1,-0.141520272855749,0.239936240877107,NA,1000,100,"shared","36","wilcoxon"
0.137931034482759,0.444444444444444,0.017797552836485,0.0889877641824249,1,1,-0.0359810552474272,0.196223070552615,0.81,999,100,"shared","36","deseq2_pb"
0.397350993377483,0.56,0.0666666666666667,0.14,0.91,0.99,-0.221770600106521,0.367217923950944,0.51,1000,100,"shared","37","dream_blind"
0.397350993377483,0.569565217391304,0.0666666666666667,0.145555555555556,0.91,0.99,-0.230823077154449,0.368244894730487,0.48,1000,100,"shared","37","dream_napari"
0.397350993377483,0.569565217391304,0.0666666666666667,0.145555555555556,0.91,0.99,-0.230823077154449,0.368244894730487,0.48,1000,100,"shared","37","dream_quint"
0.879951980792317,0.891540130151844,0.814444444444444,0.913333333333333,1,1,-0.175054824706962,0.244491832041316,NA,1000,100,"shared","37","seurat_blind"
0.882142857142857,0.892241379310345,0.823333333333333,0.92,0.99,1,-0.175054824706962,0.244491832041316,NA,1000,100,"shared","37","seurat_napari"
0.882142857142857,0.892241379310345,0.823333333333333,0.92,0.99,1,-0.175054824706962,0.244491832041316,NA,1000,100,"shared","37","seurat_quint"
0.87515762925599,0.889867841409692,0.771111111111111,0.897777777777778,0.99,1,-0.175054824706962,0.244491832041316,NA,1000,100,"shared","37","wilcoxon"
0.166666666666667,0.450549450549451,0.0222222222222222,0.0911111111111111,1,1,-0.0450019229893823,0.17725011840773,0.87,1000,100,"shared","37","deseq2_pb"
0.404109589041096,0.608333333333333,0.0656284760845384,0.162402669632925,0.87,0.94,-0.265405531223391,0.446573939960816,0.58,999,100,"shared","38","dream_blind"
0.408163265306122,0.609958506224066,0.0667408231368187,0.163515016685206,0.87,0.94,-0.276263136140385,0.449157257529577,0.57,999,100,"shared","38","dream_napari"
0.408163265306122,0.609958506224066,0.0667408231368187,0.163515016685206,0.87,0.94,-0.276263136140385,0.449157257529577,0.57,999,100,"shared","38","dream_quint"
0.869565217391304,0.8875,0.733333333333333,0.867777777777778,0.99,0.99,-0.0949326688494733,0.207818254425738,NA,1000,100,"shared","38","seurat_blind"
0.869393139841689,0.885549132947977,0.732222222222222,0.851111111111111,0.99,0.99,-0.0949326688494733,0.207818254425738,NA,1000,100,"shared","38","seurat_napari"
0.869393139841689,0.885549132947977,0.732222222222222,0.851111111111111,0.99,0.99,-0.0949326688494733,0.207818254425738,NA,1000,100,"shared","38","seurat_quint"
0.866576819407008,0.885416666666667,0.714444444444444,0.85,0.99,0.99,-0.0949326688494733,0.207818254425738,NA,1000,100,"shared","38","wilcoxon"
0.168067226890756,0.459016393442623,0.0223214285714286,0.09375,0.99,0.99,-0.0518222299297198,0.193914425843621,0.87,996,100,"shared","38","deseq2_pb"
0.30327868852459,0.565610859728507,0.0411111111111111,0.138888888888889,0.85,0.96,-0.238355426217511,0.38531172786845,0.59,1000,100,"shared","39","dream_blind"
0.277310924369748,0.547169811320755,0.0366666666666667,0.128888888888889,0.86,0.96,-0.245076766453036,0.386886317015875,0.57,1000,100,"shared","39","dream_napari"
0.277310924369748,0.547169811320755,0.0366666666666667,0.128888888888889,0.86,0.96,-0.245076766453036,0.386886317015875,0.57,1000,100,"shared","39","dream_quint"
0.874045801526718,0.887115165336374,0.763333333333333,0.864444444444444,0.99,0.99,-0.158502809992399,0.245843358322557,NA,1000,100,"shared","39","seurat_blind"
0.873076923076923,0.888261851015801,0.756666666666667,0.874444444444444,0.99,0.99,-0.158502809992399,0.245843358322557,NA,1000,100,"shared","39","seurat_napari"
0.873076923076923,0.888261851015801,0.756666666666667,0.874444444444444,0.99,0.99,-0.158502809992399,0.245843358322557,NA,1000,100,"shared","39","seurat_quint"
0.866576819407008,0.88594470046083,0.714444444444444,0.854444444444444,0.99,0.99,-0.158502809992399,0.245843358322557,NA,1000,100,"shared","39","wilcoxon"
0.131578947368421,0.427745664739884,0.0166852057842047,0.082313681868743,0.99,0.99,-0.0793924501358298,0.191647607869924,0.86,999,100,"shared","39","deseq2_pb"
0.243697478991597,0.549763033175355,0.0322222222222222,0.128888888888889,0.9,0.95,-0.219486822712657,0.353124239966786,0.61,1000,100,"shared","4","dream_blind"
0.272,0.549763033175355,0.0377777777777778,0.128888888888889,0.91,0.95,-0.225510874953751,0.354516021431785,0.61,1000,100,"shared","4","dream_napari"
0.272,0.549763033175355,0.0377777777777778,0.128888888888889,0.91,0.95,-0.225510874953751,0.354516021431785,0.61,1000,100,"shared","4","dream_quint"
0.87420584498094,0.887005649717514,0.764444444444444,0.872222222222222,0.99,1,-0.139395707901163,0.235021403159704,NA,1000,100,"shared","4","seurat_blind"
0.875471698113208,0.884792626728111,0.773333333333333,0.853333333333333,0.99,1,-0.139395707901163,0.235021403159704,NA,1000,100,"shared","4","seurat_napari"
0.875471698113208,0.884792626728111,0.773333333333333,0.853333333333333,0.99,1,-0.139395707901163,0.235021403159704,NA,1000,100,"shared","4","seurat_quint"
0.869736842105263,0.885714285714286,0.734444444444444,0.861111111111111,0.99,1,-0.139395707901163,0.235021403159704,NA,1000,100,"shared","4","wilcoxon"
0.0833333333333333,0.468085106382979,0.01,0.0977777777777778,0.99,1,-0.0627266014790423,0.200975665846515,0.83,1000,100,"shared","4","deseq2_pb"
0.415584415584416,0.597560975609756,0.0711111111111111,0.163333333333333,0.9,0.99,-0.229651066605816,0.405847833138962,0.59,1000,100,"shared","40","dream_blind"
0.407894736842105,0.597560975609756,0.0688888888888889,0.163333333333333,0.9,0.99,-0.239296204492825,0.408379305911705,0.57,1000,100,"shared","40","dream_napari"
0.407894736842105,0.597560975609756,0.0688888888888889,0.163333333333333,0.9,0.99,-0.239296204492825,0.408379305911705,0.57,1000,100,"shared","40","dream_quint"
0.87708066581306,0.888888888888889,0.761111111111111,0.88,0.96,0.99,-0.0913177285487541,0.271660102594744,NA,1000,100,"shared","40","seurat_blind"
0.876129032258064,0.8875,0.754444444444444,0.867777777777778,0.96,0.99,-0.0913177285487541,0.271660102594744,NA,1000,100,"shared","40","seurat_napari"
0.876129032258064,0.8875,0.754444444444444,0.867777777777778,0.96,0.99,-0.0913177285487541,0.271660102594744,NA,1000,100,"shared","40","seurat_quint"
0.870967741935484,0.884210526315789,0.72,0.84,0.96,0.99,-0.0913177285487541,0.271660102594744,NA,1000,100,"shared","40","wilcoxon"
0.135135135135135,0.446927374301676,0.0166666666666667,0.0888888888888889,0.96969696969697,1,-0.00574497436720062,0.322287376360711,0.848484848484849,999,99,"shared","40","deseq2_pb"
0.460674157303371,0.618320610687023,0.0911111111111111,0.18,0.96,1,-0.189862428950148,0.346988691828359,0.59,1000,100,"shared","41","dream_blind"
0.457627118644068,0.607843137254902,0.09,0.172222222222222,0.96,1,-0.202381035614392,0.351109572922503,0.55,1000,100,"shared","41","dream_napari"
0.457627118644068,0.607843137254902,0.09,0.172222222222222,0.96,1,-0.202381035614392,0.351109572922503,0.55,1000,100,"shared","41","dream_quint"
0.871428571428571,0.88558352402746,0.745555555555556,0.86,0.99,1,-0.0470028049526238,0.182938076457739,NA,1000,100,"shared","41","seurat_blind"
0.871927554980595,0.886492622020431,0.748888888888889,0.867777777777778,0.99,1,-0.0470028049526238,0.182938076457739,NA,1000,100,"shared","41","seurat_napari"
0.871927554980595,0.886492622020431,0.748888888888889,0.867777777777778,0.99,1,-0.0470028049526238,0.182938076457739,NA,1000,100,"shared","41","seurat_quint"
0.866131191432396,0.885189437428243,0.718888888888889,0.856666666666667,1,1,-0.0470028049526238,0.182938076457739,NA,1000,100,"shared","41","wilcoxon"
0.173553719008264,0.441340782122905,0.0233853006681514,0.0879732739420935,1,1,-0.029307502689498,0.17844036626574,0.86,998,100,"shared","41","deseq2_pb"
0.423076923076923,0.613545816733068,0.0733333333333333,0.171111111111111,0.9,0.97,-0.219918451550656,0.378100913820436,0.46,1000,100,"shared","42","dream_blind"
0.411764705882353,0.610441767068273,0.07,0.168888888888889,0.9,0.97,-0.228115596082678,0.38085451474084,0.46,1000,100,"shared","42","dream_napari"
0.411764705882353,0.610441767068273,0.07,0.168888888888889,0.9,0.97,-0.228115596082678,0.38085451474084,0.46,1000,100,"shared","42","dream_quint"
0.868525896414343,0.884792626728111,0.726666666666667,0.853333333333333,0.99,1,-0.0841369191015686,0.20974657690454,NA,1000,100,"shared","42","seurat_blind"
0.868,0.886621315192744,0.723333333333333,0.868888888888889,0.99,1,-0.0841369191015686,0.20974657690454,NA,1000,100,"shared","42","seurat_napari"
0.868,0.886621315192744,0.723333333333333,0.868888888888889,0.99,1,-0.0841369191015686,0.20974657690454,NA,1000,100,"shared","42","seurat_quint"
0.866576819407008,0.88594470046083,0.714444444444444,0.854444444444444,0.99,0.99,-0.0841369191015686,0.20974657690454,NA,1000,100,"shared","42","wilcoxon"
0.181818181818182,0.456521739130435,0.0244444444444444,0.0933333333333333,0.99,1,-0.0416322460262443,0.197915426949442,0.83,1000,100,"shared","42","deseq2_pb"
0.1875,0.492063492063492,0.0233333333333333,0.103333333333333,0.91,0.96,-0.2294343893434,0.37709616817823,0.58,1000,100,"shared","43","dream_blind"
0.206896551724138,0.457627118644068,0.0266666666666667,0.09,0.92,0.96,-0.233990599626815,0.377346462943269,0.54,1000,100,"shared","43","dream_napari"
0.206896551724138,0.457627118644068,0.0266666666666667,0.09,0.92,0.96,-0.233990599626815,0.377346462943269,0.54,1000,100,"shared","43","dream_quint"
0.870249017038008,0.886337543053961,0.737777777777778,0.857777777777778,0.99,0.99,-0.114841244307504,0.216455994630301,NA,1000,100,"shared","43","seurat_blind"
0.869565217391304,0.88659793814433,0.733333333333333,0.86,0.99,0.99,-0.114841244307504,0.216455994630301,NA,1000,100,"shared","43","seurat_napari"
0.869565217391304,0.88659793814433,0.733333333333333,0.86,0.99,0.99,-0.114841244307504,0.216455994630301,NA,1000,100,"shared","43","seurat_quint"
0.866396761133603,0.885017421602787,0.713333333333333,0.846666666666667,0.99,0.99,-0.114841244307504,0.216455994630301,NA,1000,100,"shared","43","wilcoxon"
0.131578947368421,0.403614457831325,0.0166666666666667,0.0744444444444444,0.99,0.99,-0.0507290660659464,0.182633002788579,0.86,1000,100,"shared","43","deseq2_pb"
0.384105960264901,0.568888888888889,0.0645879732739421,0.142538975501114,0.93,0.97,-0.205004569471154,0.349783743350222,0.61,998,100,"shared","44","dream_blind"
0.375838926174497,0.555045871559633,0.0623608017817372,0.134743875278396,0.93,0.97,-0.208377454961526,0.349028313968599,0.61,998,100,"shared","44","dream_napari"
0.375838926174497,0.555045871559633,0.0623608017817372,0.134743875278396,0.93,0.97,-0.208377454961526,0.349028313968599,0.61,998,100,"shared","44","dream_quint"
0.871727748691099,0.886104783599089,0.74,0.864444444444444,0.98,1,-0.123002906719599,0.218796031272874,NA,1000,100,"shared","44","seurat_blind"
0.872062663185379,0.885714285714286,0.742222222222222,0.861111111111111,0.98,1,-0.123002906719599,0.218796031272874,NA,1000,100,"shared","44","seurat_napari"
0.872062663185379,0.885714285714286,0.742222222222222,0.861111111111111,0.98,1,-0.123002906719599,0.218796031272874,NA,1000,100,"shared","44","seurat_quint"
0.869853917662683,0.884749708963911,0.727777777777778,0.844444444444444,0.98,0.99,-0.123002906719599,0.218796031272874,NA,1000,100,"shared","44","wilcoxon"
0.186991869918699,0.507389162561576,0.0256696428571429,0.114955357142857,1,1,-0.0718546695463149,0.193684217358614,0.87,996,100,"shared","44","deseq2_pb"
0.241379310344828,0.546728971962617,0.0311111111111111,0.13,0.88,0.97,-0.217080181178355,0.370082322910801,0.64,1000,100,"shared","45","dream_blind"
0.223214285714286,0.542452830188679,0.0277777777777778,0.127777777777778,0.87,0.97,-0.221618907719299,0.3690165060236,0.64,1000,100,"shared","45","dream_napari"
0.223214285714286,0.542452830188679,0.0277777777777778,0.127777777777778,0.87,0.97,-0.221618907719299,0.3690165060236,0.64,1000,100,"shared","45","dream_quint"
0.86593707250342,0.882352941176471,0.703333333333333,0.833333333333333,0.98,1,-0.0141508614855779,0.157511603006515,NA,1000,100,"shared","45","seurat_blind"
0.86774628879892,0.883313885647608,0.714444444444444,0.841111111111111,0.98,1,-0.0141508614855779,0.157511603006515,NA,1000,100,"shared","45","seurat_napari"
0.86774628879892,0.883313885647608,0.714444444444444,0.841111111111111,0.98,1,-0.0141508614855779,0.157511603006515,NA,1000,100,"shared","45","seurat_quint"
0.864453665283541,0.882766705744431,0.694444444444444,0.836666666666667,0.98,1,-0.0141508614855779,0.157511603006515,NA,1000,100,"shared","45","wilcoxon"
0.159663865546218,0.514563106796116,0.0211111111111111,0.117777777777778,1,1,-0.0464907844736643,0.163812753154224,0.93,1000,100,"shared","45","deseq2_pb"
0.36241610738255,0.571428571428571,0.06,0.146666666666667,0.95,0.99,-0.188577904927558,0.340482409219187,0.55,1000,100,"shared","46","dream_blind"
0.36734693877551,0.569565217391304,0.06,0.145555555555556,0.93,0.99,-0.193645448363427,0.341453807559302,0.53,1000,100,"shared","46","dream_napari"
